,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,sexgenderLabel.xml:lang,sexgenderLabel.type,sexgenderLabel.value
25495,uri,http://www.wikidata.org/entity/Q738979,en,literal,Keizo Yamada,en,literal,male
25496,uri,http://www.wikidata.org/entity/Q758133,en,literal,Attilio Bescapè,en,literal,male
25497,uri,http://www.wikidata.org/entity/Q759000,en,literal,Audrey Labeau,en,literal,female
25498,uri,http://www.wikidata.org/entity/Q761218,en,literal,August Fager,en,literal,male
25499,uri,http://www.wikidata.org/entity/Q3856324,en,literal,Mikhail Ivanov,en,literal,male
25500,uri,http://www.wikidata.org/entity/Q1531896,en,literal,Thorsten Dauth,en,literal,male
25501,uri,http://www.wikidata.org/entity/Q1541644,en,literal,Xu Xiaoming,en,literal,male
25502,uri,http://www.wikidata.org/entity/Q1567142,en,literal,Sviatlana Kouhan,en,literal,female
25503,uri,http://www.wikidata.org/entity/Q1574769,en,literal,Michael Kauter,en,literal,male
25504,uri,http://www.wikidata.org/entity/Q1578703,en,literal,Melanie Hauss,en,literal,female
25505,uri,http://www.wikidata.org/entity/Q1584384,en,literal,Masao Harada,en,literal,male
25506,uri,http://www.wikidata.org/entity/Q1586845,en,literal,Christian Poser,en,literal,male
25507,uri,http://www.wikidata.org/entity/Q1591876,en,literal,Anna Casagrande,en,literal,female
25508,uri,http://www.wikidata.org/entity/Q1598285,en,literal,Heinrich Mederow,en,literal,male
25509,uri,http://www.wikidata.org/entity/Q1599923,en,literal,Heinz-Jürgen Bothe,en,literal,male
25510,uri,http://www.wikidata.org/entity/Q1600459,en,literal,Heinz Kiehl,en,literal,male
25511,uri,http://www.wikidata.org/entity/Q1605695,en,literal,Henri Arnaud,en,literal,male
25512,uri,http://www.wikidata.org/entity/Q1605784,en,literal,Henri Couttet,en,literal,male
25513,uri,http://www.wikidata.org/entity/Q1607151,en,literal,Bobby Pearce,en,literal,male
25514,uri,http://www.wikidata.org/entity/Q1607166,en,literal,Elena Gemo,en,literal,female
25515,uri,http://www.wikidata.org/entity/Q1607506,en,literal,Henryk Tomanek,en,literal,male
25516,uri,http://www.wikidata.org/entity/Q1607842,en,literal,Jalmari Eskola,en,literal,male
25517,uri,http://www.wikidata.org/entity/Q1608634,en,literal,Pedro García Aguado,en,literal,male
25518,uri,http://www.wikidata.org/entity/Q1608731,en,literal,Ángel Andreo,en,literal,male
25519,uri,http://www.wikidata.org/entity/Q1610370,en,literal,Craig Wilson,en,literal,male
25520,uri,http://www.wikidata.org/entity/Q1612204,en,literal,Margot Bailet,en,literal,female
25521,uri,http://www.wikidata.org/entity/Q1612569,en,literal,Märt Israel,en,literal,male
25522,uri,http://www.wikidata.org/entity/Q1613462,en,literal,Andrea Anderson,en,literal,female
25523,uri,http://www.wikidata.org/entity/Q1617013,en,literal,Thomas Van der Plaetsen,en,literal,male
25524,uri,http://www.wikidata.org/entity/Q1617077,en,literal,Hezekiél Sepeng,en,literal,male
25525,uri,http://www.wikidata.org/entity/Q1618052,en,literal,Pyotr Breus,en,literal,male
25526,uri,http://www.wikidata.org/entity/Q1618930,en,literal,Alberto Pigaiani,en,literal,male
25527,uri,http://www.wikidata.org/entity/Q1619711,en,literal,Renato De Sanzuane,en,literal,male
25528,uri,http://www.wikidata.org/entity/Q1620105,en,literal,Renato Traiola,en,literal,male
25529,uri,http://www.wikidata.org/entity/Q1621124,en,literal,Hans Eckstein,en,literal,male
25530,uri,http://www.wikidata.org/entity/Q1621133,en,literal,Charles McCallister,en,literal,male
25531,uri,http://www.wikidata.org/entity/Q1623050,en,literal,Theodor Nauman,en,literal,male
25532,uri,http://www.wikidata.org/entity/Q1630452,en,literal,Stefanie Thurmann,en,literal,female
25533,uri,http://www.wikidata.org/entity/Q1632045,en,literal,Alexis Valido,en,literal,male
25534,uri,http://www.wikidata.org/entity/Q1635090,en,literal,Robert Wangila,en,literal,male
25535,uri,http://www.wikidata.org/entity/Q1641719,en,literal,Hans Granfelt,en,literal,male
25536,uri,http://www.wikidata.org/entity/Q1642146,en,literal,Roger Closset,en,literal,male
25537,uri,http://www.wikidata.org/entity/Q1644475,en,literal,Maurice Huet,en,literal,male
25538,uri,http://www.wikidata.org/entity/Q1648006,en,literal,Yuliya Tkach,en,literal,female
25539,uri,http://www.wikidata.org/entity/Q1651083,en,literal,Vera Korsakova,en,literal,female
25540,uri,http://www.wikidata.org/entity/Q1657260,en,literal,Ignacio Calderón,en,literal,male
25541,uri,http://www.wikidata.org/entity/Q1657692,en,literal,Lee Kiefer,en,literal,female
25542,uri,http://www.wikidata.org/entity/Q1657796,en,literal,Aida Shanayeva,en,literal,female
25543,uri,http://www.wikidata.org/entity/Q1661572,en,literal,Leonid Moseyev,en,literal,male
25544,uri,http://www.wikidata.org/entity/Q1667043,en,literal,Vladimir Chepelin,en,literal,male
25545,uri,http://www.wikidata.org/entity/Q1669821,en,literal,Rosie White,en,literal,female
25546,uri,http://www.wikidata.org/entity/Q1672521,en,literal,Irene Ivancan,en,literal,female
25547,uri,http://www.wikidata.org/entity/Q1674911,en,literal,István Lévai,en,literal,male
25548,uri,http://www.wikidata.org/entity/Q1676125,en,literal,Katrin Borchert,en,literal,female
25549,uri,http://www.wikidata.org/entity/Q1677949,en,literal,Nenad Žugaj,en,literal,male
25550,uri,http://www.wikidata.org/entity/Q1678064,en,literal,Jacques Perreten,en,literal,male
25551,uri,http://www.wikidata.org/entity/Q1680447,en,literal,James Gathers,en,literal,male
25552,uri,http://www.wikidata.org/entity/Q1681631,en,literal,Jan Bochenek,en,literal,male
25553,uri,http://www.wikidata.org/entity/Q1686057,en,literal,Jeannette Yango,en,literal,female
25554,uri,http://www.wikidata.org/entity/Q1686633,en,literal,Philippe Collet,en,literal,male
25555,uri,http://www.wikidata.org/entity/Q1687289,en,literal,Jens Lundqvist,en,literal,male
25556,uri,http://www.wikidata.org/entity/Q1687318,en,literal,Jens Olsson,en,literal,male
25557,uri,http://www.wikidata.org/entity/Q1688718,en,literal,Evhen Khytrov,en,literal,male
25558,uri,http://www.wikidata.org/entity/Q1691243,en,literal,Siegrid Pallhuber,en,literal,female
25559,uri,http://www.wikidata.org/entity/Q1691754,en,literal,Joel Sánchez,en,literal,male
25560,uri,http://www.wikidata.org/entity/Q1700459,en,literal,Peter Mueller,en,literal,male
25561,uri,http://www.wikidata.org/entity/Q1703834,en,literal,Jorge González,en,literal,male
25562,uri,http://www.wikidata.org/entity/Q1705068,en,literal,Minori Kudō,en,literal,female
25563,uri,http://www.wikidata.org/entity/Q1705965,en,literal,Josef Völk,en,literal,male
25564,uri,http://www.wikidata.org/entity/Q1706393,en,literal,Denis Gankin,en,literal,male
25565,uri,http://www.wikidata.org/entity/Q1712557,en,literal,Patricia Ott,en,literal,female
25566,uri,http://www.wikidata.org/entity/Q1713145,en,literal,Juliusz Madecki,en,literal,male
25567,uri,http://www.wikidata.org/entity/Q1719516,en,literal,Kaarlo Soinio,en,literal,male
25568,uri,http://www.wikidata.org/entity/Q1735967,en,literal,Katharina Otte,en,literal,female
25569,uri,http://www.wikidata.org/entity/Q1736485,en,literal,Kathrin Freitag,en,literal,female
25570,uri,http://www.wikidata.org/entity/Q1736580,en,literal,Katie Loudon,en,literal,female
25571,uri,http://www.wikidata.org/entity/Q1747595,en,literal,Lauri Vilkko,en,literal,male
25572,uri,http://www.wikidata.org/entity/Q1754024,en,literal,Fabien Causeur,en,literal,male
25573,uri,http://www.wikidata.org/entity/Q1754792,en,literal,Pernille Blume,en,literal,female
25574,uri,http://www.wikidata.org/entity/Q1755010,en,literal,Colin Smith,en,literal,male
25575,uri,http://www.wikidata.org/entity/Q1755016,en,literal,Tom Lucy,en,literal,male
25576,uri,http://www.wikidata.org/entity/Q1755339,en,literal,Aksana Dziamidava,en,literal,female
25577,uri,http://www.wikidata.org/entity/Q1755896,en,literal,Viktor Burayev,en,literal,male
25578,uri,http://www.wikidata.org/entity/Q1770444,en,literal,Angus Dillon,en,literal,male
25579,uri,http://www.wikidata.org/entity/Q1770546,en,literal,Thomas Butler,en,literal,male
25580,uri,http://www.wikidata.org/entity/Q1772468,en,literal,Franco Sancassani,en,literal,male
25581,uri,http://www.wikidata.org/entity/Q1775785,en,literal,Yep Kramer,en,literal,male
25582,uri,http://www.wikidata.org/entity/Q1776352,en,literal,Hedvig Bjelkevik,en,literal,female
25583,uri,http://www.wikidata.org/entity/Q1777003,en,literal,Hans Engnestangen,en,literal,male
25584,uri,http://www.wikidata.org/entity/Q1782642,en,literal,Konstantinos Filippidis,en,literal,male
25585,uri,http://www.wikidata.org/entity/Q1782754,en,literal,Konstantin Schneider,en,literal,male
25586,uri,http://www.wikidata.org/entity/Q1782855,en,literal,Juhani Järvinen,en,literal,male
25587,uri,http://www.wikidata.org/entity/Q1789354,en,literal,Kristina Richter,en,literal,female
25588,uri,http://www.wikidata.org/entity/Q1795052,en,literal,Kyle Hamilton,en,literal,male
25589,uri,http://www.wikidata.org/entity/Q1796685,en,literal,Thomas Fuchs,en,literal,male
25590,uri,http://www.wikidata.org/entity/Q1798282,en,literal,Ari Guðmundsson,en,literal,male
25591,uri,http://www.wikidata.org/entity/Q1803412,en,literal,Charles Darley Miller,en,literal,male
25592,uri,http://www.wikidata.org/entity/Q1804421,en,literal,Banner Johnstone,en,literal,male
25593,uri,http://www.wikidata.org/entity/Q1804462,en,literal,Axel Janse,en,literal,male
25594,uri,http://www.wikidata.org/entity/Q1810339,en,literal,George Strange,en,literal,male
25595,uri,http://www.wikidata.org/entity/Q1810593,en,literal,Arthur Bell,en,literal,male
25596,uri,http://www.wikidata.org/entity/Q1810618,en,literal,Arthur McCabe,en,literal,male
25597,uri,http://www.wikidata.org/entity/Q1812361,en,literal,Bruno Vattovaz,en,literal,male
25598,uri,http://www.wikidata.org/entity/Q1812371,en,literal,Francis Frederick,en,literal,male
25599,uri,http://www.wikidata.org/entity/Q1813797,en,literal,Douglas Kertland,en,literal,male
25600,uri,http://www.wikidata.org/entity/Q56247150,en,literal,Richard Mayer,en,literal,male
25601,uri,http://www.wikidata.org/entity/Q56247739,en,literal,Mark Hayter,en,literal,male
25602,uri,http://www.wikidata.org/entity/Q56248608,en,literal,R. De Landtsheere,en,literal,male
25603,uri,http://www.wikidata.org/entity/Q56250382,en,literal,Shiro Mataki,en,literal,male
25604,uri,http://www.wikidata.org/entity/Q56253337,en,literal,Willy Collet,en,literal,male
25605,uri,http://www.wikidata.org/entity/Q56253376,en,literal,Osamu Kitamura,en,literal,male
25606,uri,http://www.wikidata.org/entity/Q56253848,en,literal,Ove Nilsson,en,literal,male
25607,uri,http://www.wikidata.org/entity/Q56254147,en,literal,Paulo Carvalho,en,literal,male
25608,uri,http://www.wikidata.org/entity/Q56254386,en,literal,Saleh Ibrahim,en,literal,male
25609,uri,http://www.wikidata.org/entity/Q56254449,en,literal,Yukio Matsuda,en,literal,male
25610,uri,http://www.wikidata.org/entity/Q56273676,en,literal,Paulo César Dworakowski,en,literal,male
25611,uri,http://www.wikidata.org/entity/Q56332026,en,literal,Siegfried Sageder,en,literal,male
25612,uri,http://www.wikidata.org/entity/Q56332035,en,literal,Rainer Holzhaider,en,literal,male
25613,uri,http://www.wikidata.org/entity/Q56418328,en,literal,Jan Nicklasson,en,literal,male
25614,uri,http://www.wikidata.org/entity/Q56418594,en,literal,Jorge Álvarez,en,literal,male
25615,uri,http://www.wikidata.org/entity/Q56420470,en,literal,Vladimir Krstić,en,literal,male
25616,uri,http://www.wikidata.org/entity/Q56421819,en,literal,Liam Williams,en,literal,male
25617,uri,http://www.wikidata.org/entity/Q56428160,en,literal,Miklós Bálint,en,literal,male
25618,uri,http://www.wikidata.org/entity/Q56451127,en,literal,Alfredo Montenegro,en,literal,male
25619,uri,http://www.wikidata.org/entity/Q56451289,en,literal,Christophe Chevrier,en,literal,male
25620,uri,http://www.wikidata.org/entity/Q56461001,en,literal,Omar Ferrari,en,literal,male
25621,uri,http://www.wikidata.org/entity/Q56478704,en,literal,Satoru Miyoshi,en,literal,male
25622,uri,http://www.wikidata.org/entity/Q56683538,en,literal,Esperanza Márquez,en,literal,female
25623,uri,http://www.wikidata.org/entity/Q56703250,en,literal,Sonata Petrikaitė,en,literal,female
25624,uri,http://www.wikidata.org/entity/Q56752737,en,literal,Irina Timcic,en,literal,female
25625,uri,http://www.wikidata.org/entity/Q57246712,en,literal,Maurizio Zonzini,en,literal,male
25626,uri,http://www.wikidata.org/entity/Q57315518,en,literal,Milan Kovačević,en,literal,male
25627,uri,http://www.wikidata.org/entity/Q57329177,en,literal,Gregory Durand,en,literal,male
25628,uri,http://www.wikidata.org/entity/Q58423444,en,literal,Erica Prugger,en,literal,female
25629,uri,http://www.wikidata.org/entity/Q59263255,en,literal,Clemente Serventi,en,literal,male
25630,uri,http://www.wikidata.org/entity/Q59490530,en,literal,Juha Siira,en,literal,male
25631,uri,http://www.wikidata.org/entity/Q59490624,en,literal,Markku Kuismin,en,literal,male
25632,uri,http://www.wikidata.org/entity/Q59503836,en,literal,Joel Jahn,en,literal,male
25633,uri,http://www.wikidata.org/entity/Q59527802,en,literal,Daniele Casadei,en,literal,male
25634,uri,http://www.wikidata.org/entity/Q59529479,en,literal,Danilo Zavoli,en,literal,male
25635,uri,http://www.wikidata.org/entity/Q59638903,en,literal,Alfredo Pelliccioni,en,literal,male
25636,uri,http://www.wikidata.org/entity/Q59781523,en,literal,Hartwell Jordan,en,literal,male
25637,uri,http://www.wikidata.org/entity/Q59782048,en,literal,Felix Maina,en,literal,male
25638,uri,http://www.wikidata.org/entity/Q59869429,en,literal,Patrizia Fratini,en,literal,female
25639,uri,http://www.wikidata.org/entity/Q59913095,en,literal,Vincenzo Tondo,en,literal,male
25640,uri,http://www.wikidata.org/entity/Q60050752,en,literal,Fabrizio De Chiara,en,literal,male
25641,uri,http://www.wikidata.org/entity/Q60234047,en,literal,Bruno Milesi,en,literal,male
25642,uri,http://www.wikidata.org/entity/Q60648004,en,literal,Kabil Lahsen,en,literal,male
25643,uri,http://www.wikidata.org/entity/Q60674753,en,literal,Charles Kizza,en,literal,male
25644,uri,http://www.wikidata.org/entity/Q60676081,en,literal,Isimeli Lesivakarua,en,literal,male
25645,uri,http://www.wikidata.org/entity/Q60676090,en,literal,Fidèle Mohinga,en,literal,male
25646,uri,http://www.wikidata.org/entity/Q60676326,en,literal,Blessing Onoko,en,literal,male
25647,uri,http://www.wikidata.org/entity/Q60676350,en,literal,Charlie Kane,en,literal,male
25648,uri,http://www.wikidata.org/entity/Q60676704,en,literal,Hamed Halbouni,en,literal,male
25649,uri,http://www.wikidata.org/entity/Q60676721,en,literal,Aissa Moukrim,en,literal,male
25650,uri,http://www.wikidata.org/entity/Q60684492,en,literal,Alfonso Molina,en,literal,male
25651,uri,http://www.wikidata.org/entity/Q60684501,en,literal,Alfonso Ramírez,en,literal,male
25652,uri,http://www.wikidata.org/entity/Q60684627,en,literal,Carlos José Gutiérrez,en,literal,male
25653,uri,http://www.wikidata.org/entity/Q60685214,en,literal,Gerardo Ortega,en,literal,male
25654,uri,http://www.wikidata.org/entity/Q60686067,en,literal,Peter Hrivňák,en,literal,male
25655,uri,http://www.wikidata.org/entity/Q60710046,en,literal,Fred Kinuthia,en,literal,male
25656,uri,http://www.wikidata.org/entity/Q60717619,en,literal,Azize Raguig,en,literal,male
25657,uri,http://www.wikidata.org/entity/Q60734493,en,literal,Hugo Peña,en,literal,male
25658,uri,http://www.wikidata.org/entity/Q60734632,en,literal,Ibrahim Ali,en,literal,male
25659,uri,http://www.wikidata.org/entity/Q60735779,en,literal,Gyula Szabó,en,literal,male
25660,uri,http://www.wikidata.org/entity/Q60735839,en,literal,Jaime Lozano,en,literal,male
25661,uri,http://www.wikidata.org/entity/Q60736014,en,literal,Alejandro Montoya,en,literal,male
25662,uri,http://www.wikidata.org/entity/Q60736045,en,literal,Ernesto Sánchez,en,literal,male
25663,uri,http://www.wikidata.org/entity/Q60736223,en,literal,Jaime Sodré,en,literal,male
25664,uri,http://www.wikidata.org/entity/Q60736808,en,literal,Alan Vaughan,en,literal,male
25665,uri,http://www.wikidata.org/entity/Q60970236,en,literal,Elisabeth Minnig,en,literal,female
25666,uri,http://www.wikidata.org/entity/Q61136119,en,literal,Lucia Bánhegyi-Radó,en,literal,female
25667,uri,http://www.wikidata.org/entity/Q61221263,en,literal,Jean Luc Rosat,en,literal,male
25668,uri,http://www.wikidata.org/entity/Q61754930,en,literal,Frigyes Helmeczi,en,literal,male
25669,uri,http://www.wikidata.org/entity/Q61789311,en,literal,Josef Novotný,en,literal,male
25670,uri,http://www.wikidata.org/entity/Q62008006,en,literal,Giulio Monti,en,literal,male
25671,uri,http://www.wikidata.org/entity/Q62061030,en,literal,Cesare Bonetti,en,literal,male
25672,uri,http://www.wikidata.org/entity/Q62061713,en,literal,Francesco Mercoli,en,literal,male
25673,uri,http://www.wikidata.org/entity/Q62071655,en,literal,Mario Giambelli,en,literal,male
25674,uri,http://www.wikidata.org/entity/Q62570966,en,literal,Michele Toma,en,literal,male
25675,uri,http://www.wikidata.org/entity/Q62694842,en,literal,Giovanni Panciera,en,literal,male
25676,uri,http://www.wikidata.org/entity/Q63339149,en,literal,Carlo Colombo,en,literal,male
25677,uri,http://www.wikidata.org/entity/Q63363198,en,literal,Lorraine Stubbs,en,literal,female
25678,uri,http://www.wikidata.org/entity/Q63565555,en,literal,Adriano Darioli,en,literal,male
25679,uri,http://www.wikidata.org/entity/Q64006886,en,literal,Camillo Zanolli,en,literal,male
25680,uri,http://www.wikidata.org/entity/Q64019542,en,literal,Gioacchino Busin,en,literal,male
25681,uri,http://www.wikidata.org/entity/Q64021511,en,literal,Livio Stuffer,en,literal,male
25682,uri,http://www.wikidata.org/entity/Q64748187,en,literal,Monika Leuenberger,en,literal,female
25683,uri,http://www.wikidata.org/entity/Q64748204,en,literal,Rebecca Fiorese,en,literal,female
