,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,conditions.type,conditions.value
7989,uri,http://www.wikidata.org/entity/Q16943141,en,literal,Elliot Rodger,literal,pervasive developmental disorder not otherwise specified
7990,uri,http://www.wikidata.org/entity/Q66311077,en,literal,Jaco Mylan,literal,pervasive developmental disorder not otherwise specified
7991,uri,http://www.wikidata.org/entity/Q47436334,en,literal,Elisabeta Moldovan,literal,disability affecting intellectual abilities
7992,uri,http://www.wikidata.org/entity/Q311183,en,literal,Date Masamune,literal,one-eyed
7993,uri,http://www.wikidata.org/entity/Q313638,en,literal,Lafcadio Hearn,literal,one-eyed
7994,uri,http://www.wikidata.org/entity/Q315650,en,literal,Jónsi,literal,one-eyed
7995,uri,http://www.wikidata.org/entity/Q318374,en,literal,Ry Cooder,literal,one-eyed
7996,uri,http://www.wikidata.org/entity/Q319723,en,literal,Tex Avery,literal,one-eyed
7997,uri,http://www.wikidata.org/entity/Q352469,en,literal,Saburō Sakai,literal,one-eyed
7998,uri,http://www.wikidata.org/entity/Q378433,en,literal,Xiahou Dun,literal,one-eyed
7999,uri,http://www.wikidata.org/entity/Q379723,en,literal,Nogai Khan,literal,one-eyed
8000,uri,http://www.wikidata.org/entity/Q447520,en,literal,"Louis, Prince of Condé",literal,one-eyed
8001,uri,http://www.wikidata.org/entity/Q455392,en,literal,"Louis Henri, Duke of Bourbon",literal,one-eyed
8002,uri,http://www.wikidata.org/entity/Q514144,en,literal,Guillaume de Sonnac,literal,one-eyed
8003,uri,http://www.wikidata.org/entity/Q518244,en,literal,André de Toth,literal,one-eyed
8004,uri,http://www.wikidata.org/entity/Q575274,en,literal,Antigenes,literal,one-eyed
8005,uri,http://www.wikidata.org/entity/Q583654,en,literal,José Millán Astray,literal,one-eyed
8006,uri,http://www.wikidata.org/entity/Q584382,en,literal,Yehoshua Bar-Hillel,literal,one-eyed
8007,uri,http://www.wikidata.org/entity/Q610532,en,literal,David Burliuk,literal,one-eyed
8008,uri,http://www.wikidata.org/entity/Q613380,en,literal,Dale Chihuly,literal,one-eyed
8009,uri,http://www.wikidata.org/entity/Q629216,en,literal,Murry Wilson,literal,one-eyed
8010,uri,http://www.wikidata.org/entity/Q633144,en,literal,"Archibald Douglas, 4th Earl of Douglas",literal,one-eyed
8011,uri,http://www.wikidata.org/entity/Q678653,en,literal,Armando Nannuzzi,literal,one-eyed
8012,uri,http://www.wikidata.org/entity/Q707451,en,literal,Karol Bielecki,literal,one-eyed
8013,uri,http://www.wikidata.org/entity/Q720394,en,literal,Jem Belcher,literal,one-eyed
8014,uri,http://www.wikidata.org/entity/Q723023,en,literal,"Walter III, Count of Brienne",literal,one-eyed
8015,uri,http://www.wikidata.org/entity/Q808477,en,literal,Barney Danson,literal,one-eyed
8016,uri,http://www.wikidata.org/entity/Q848523,en,literal,János Bottyán,literal,one-eyed
8017,uri,http://www.wikidata.org/entity/Q862300,en,literal,Bill McDermott,literal,one-eyed
8018,uri,http://www.wikidata.org/entity/Q910362,en,literal,Ernest Fourneau,literal,one-eyed
8019,uri,http://www.wikidata.org/entity/Q921333,en,literal,Luis González y González,literal,one-eyed
8020,uri,http://www.wikidata.org/entity/Q939197,en,literal,Rik Wouters,literal,one-eyed
8021,uri,http://www.wikidata.org/entity/Q949700,en,literal,George du Maurier,literal,one-eyed
8022,uri,http://www.wikidata.org/entity/Q952045,en,literal,Erminio Blotta,literal,one-eyed
8023,uri,http://www.wikidata.org/entity/Q979367,en,literal,Juan José Padilla Bernal,literal,one-eyed
8024,uri,http://www.wikidata.org/entity/Q1322356,en,literal,Egbert the One-Eyed,literal,one-eyed
8025,uri,http://www.wikidata.org/entity/Q1344237,en,literal,Leo McKern,literal,one-eyed
8026,uri,http://www.wikidata.org/entity/Q1344511,en,literal,Rocco Guerrini,literal,one-eyed
8027,uri,http://www.wikidata.org/entity/Q1346145,en,literal,Giuseppe Abbati,literal,one-eyed
8028,uri,http://www.wikidata.org/entity/Q1366898,en,literal,José María Arizmendiarrieta,literal,one-eyed
8029,uri,http://www.wikidata.org/entity/Q1377791,en,literal,Robert Thurman,literal,one-eyed
8030,uri,http://www.wikidata.org/entity/Q1523282,en,literal,John Marshal,literal,one-eyed
8031,uri,http://www.wikidata.org/entity/Q1538563,en,literal,Honoré Barthélémy,literal,one-eyed
8032,uri,http://www.wikidata.org/entity/Q1556395,en,literal,Gustav Schönleber,literal,one-eyed
8033,uri,http://www.wikidata.org/entity/Q1645186,en,literal,Charles Duchaussois,literal,one-eyed
8034,uri,http://www.wikidata.org/entity/Q1684804,en,literal,Jean-Edern Hallier,literal,one-eyed
8035,uri,http://www.wikidata.org/entity/Q1822160,en,literal,Lewis Strauss,literal,one-eyed
8036,uri,http://www.wikidata.org/entity/Q1891159,en,literal,Paul Aussaresses,literal,one-eyed
8037,uri,http://www.wikidata.org/entity/Q2034506,en,literal,Luciano Sgrizzi,literal,one-eyed
8038,uri,http://www.wikidata.org/entity/Q2133962,en,literal,Ray Sawyer,literal,one-eyed
8039,uri,http://www.wikidata.org/entity/Q2291608,en,literal,Xavier Vallat,literal,one-eyed
8040,uri,http://www.wikidata.org/entity/Q2452129,en,literal,Bartolomeo d'Alviano,literal,one-eyed
8041,uri,http://www.wikidata.org/entity/Q2784925,en,literal,Rahmah al-Jalahimah,literal,one-eyed
8042,uri,http://www.wikidata.org/entity/Q2915120,en,literal,Moshe Hirsch,literal,one-eyed
8043,uri,http://www.wikidata.org/entity/Q2977638,en,literal,Claude Landré,literal,one-eyed
8044,uri,http://www.wikidata.org/entity/Q3052898,en,literal,Emmanuel de Crussol d'Uzès,literal,one-eyed
8045,uri,http://www.wikidata.org/entity/Q3067865,en,literal,Yordan Hadzhikonstantinov-Dzhinot,literal,one-eyed
8046,uri,http://www.wikidata.org/entity/Q3121113,en,literal,Gustave Biéler,literal,one-eyed
8047,uri,http://www.wikidata.org/entity/Q3178822,en,literal,Jim Harrison,literal,one-eyed
8048,uri,http://www.wikidata.org/entity/Q3275982,en,literal,Mokhtar Belmokhtar,literal,one-eyed
8049,uri,http://www.wikidata.org/entity/Q3418688,en,literal,Ramón López Rayón,literal,one-eyed
8050,uri,http://www.wikidata.org/entity/Q3445602,en,literal,Joseph Gregory,literal,one-eyed
8051,uri,http://www.wikidata.org/entity/Q3526287,en,literal,John Sharpe,literal,one-eyed
8052,uri,http://www.wikidata.org/entity/Q3531389,en,literal,William Clarke,literal,one-eyed
8053,uri,http://www.wikidata.org/entity/Q3571626,en,literal,Yann Collette,literal,one-eyed
8054,uri,http://www.wikidata.org/entity/Q3613827,en,literal,Ambrogio Donini,literal,one-eyed
8055,uri,http://www.wikidata.org/entity/Q3843789,en,literal,Malatestino Malatesta,literal,one-eyed
8056,uri,http://www.wikidata.org/entity/Q3876020,en,literal,Nick Knox,literal,one-eyed
8057,uri,http://www.wikidata.org/entity/Q4664566,en,literal,Abu Malik Abd al-Wahid,literal,one-eyed
8058,uri,http://www.wikidata.org/entity/Q4702234,en,literal,Al-Aswad ibn Yazid,literal,one-eyed
8059,uri,http://www.wikidata.org/entity/Q4776130,en,literal,"Antonella Kerr, Marchioness of Lothian",literal,one-eyed
8060,uri,http://www.wikidata.org/entity/Q4912365,en,literal,Billy Collins,literal,one-eyed
8061,uri,http://www.wikidata.org/entity/Q5096944,en,literal,Tamaha,literal,one-eyed
8062,uri,http://www.wikidata.org/entity/Q5112293,en,literal,Christopher Evans,literal,one-eyed
8063,uri,http://www.wikidata.org/entity/Q5213695,en,literal,Dan Hodges,literal,one-eyed
8064,uri,http://www.wikidata.org/entity/Q5239131,en,literal,David Robinson,literal,one-eyed
8065,uri,http://www.wikidata.org/entity/Q5341466,en,literal,Edward A. Neloy,literal,one-eyed
8066,uri,http://www.wikidata.org/entity/Q5585331,en,literal,Gordon Hunter,literal,one-eyed
8067,uri,http://www.wikidata.org/entity/Q5930018,en,literal,Hugh Bethell,literal,one-eyed
8068,uri,http://www.wikidata.org/entity/Q6121081,en,literal,Santiago Pavlović,literal,one-eyed
8069,uri,http://www.wikidata.org/entity/Q359819,en,literal,Ōyama Iwao,literal,complications of diabetes mellitus
8070,uri,http://www.wikidata.org/entity/Q1617155,en,literal,Damendorf Man,literal,metal poisoning
8071,uri,http://www.wikidata.org/entity/Q3024343,en,literal,Trần Thị Lý,literal,stab wound
8072,uri,http://www.wikidata.org/entity/Q55168143,en,literal,Alexander Kagansky,literal,stab wound
8073,uri,http://www.wikidata.org/entity/Q5576465,en,literal,Mike Birbiglia,literal,REM sleep behavior disorder
8074,uri,http://www.wikidata.org/entity/Q106194,en,literal,Johann-Otto Krieg,literal,ballistic trauma
8075,uri,http://www.wikidata.org/entity/Q6120996,en,literal,Santiago Manuin Valera,literal,"ballistic trauma, COVID-19"
8076,uri,http://www.wikidata.org/entity/Q54296628,en,literal,Anton van Dijk,literal,ballistic trauma
8077,uri,http://www.wikidata.org/entity/Q5214275,en,literal,Dan Reynolds,literal,spondylitis
8078,uri,http://www.wikidata.org/entity/Q65010055,en,literal,halfcoordinated,literal,hemiparesis
8079,uri,http://www.wikidata.org/entity/Q18700040,en,literal,Park So-dam,literal,papillary thyroid cancer
8080,uri,http://www.wikidata.org/entity/Q21177550,en,literal,Elinor Mead Howells,literal,neuritis
8081,uri,http://www.wikidata.org/entity/Q19608131,en,literal,Caio Narcio,literal,meningoencephalitis
8082,uri,http://www.wikidata.org/entity/Q91308531,en,literal,Skylar Herbert,literal,"meningoencephalitis, COVID-19"
8083,uri,http://www.wikidata.org/entity/Q63093,en,literal,Prince Waldemar of Prussia,literal,hemophilia B
8084,uri,http://www.wikidata.org/entity/Q154045,en,literal,"Alexei Nikolaevich, Tsarevich of Russia",literal,hemophilia B
8085,uri,http://www.wikidata.org/entity/Q518846,en,literal,"Alfonso, Prince of Asturias",literal,hemophilia B
8086,uri,http://www.wikidata.org/entity/Q1332391,en,literal,Infante Gonzalo of Spain,literal,hemophilia B
8087,uri,http://www.wikidata.org/entity/Q2205590,en,literal,Lord Leopold Mountbatten,literal,hemophilia B
8088,uri,http://www.wikidata.org/entity/Q2562528,en,literal,Prince Friedrich of Hesse and by Rhine,literal,hemophilia B
8089,uri,http://www.wikidata.org/entity/Q6677995,en,literal,"Rupert Cambridge, Viscount Trematon",literal,hemophilia B
8090,uri,http://www.wikidata.org/entity/Q298503,en,literal,Nick Vujicic,literal,tetra-amelia
8091,uri,http://www.wikidata.org/entity/Q835762,en,literal,Hirotada Ototake,literal,tetra-amelia
8092,uri,http://www.wikidata.org/entity/Q6206196,en,literal,Joanne O'Riordan,literal,tetra-amelia
8093,uri,http://www.wikidata.org/entity/Q6791523,en,literal,Matthias Buchinger,literal,tetra-amelia
8094,uri,http://www.wikidata.org/entity/Q28074021,en,literal,Vincent ter Schure,literal,tunnel vision
8095,uri,http://www.wikidata.org/entity/Q105725280,en,literal,Pierre Lapin,literal,Becker muscular dystrophy
8096,uri,http://www.wikidata.org/entity/Q19832450,en,literal,S.M.,literal,lipoid proteinosis
8097,uri,http://www.wikidata.org/entity/Q3810134,en,literal,Josef Fritzl,literal,"personality disorder not otherwise specified, sexual disorder"
8098,uri,http://www.wikidata.org/entity/Q4424164,en,literal,Andriy Slyusarchuk,literal,personality disorder not otherwise specified
8099,uri,http://www.wikidata.org/entity/Q228787,en,literal,Jada Pinkett Smith,literal,alopecia
8100,uri,http://www.wikidata.org/entity/Q6500304,en,literal,Lauren Marcus,literal,alopecia
8101,uri,http://www.wikidata.org/entity/Q98476115,en,literal,Kimberly Klacik,literal,alopecia
8102,uri,http://www.wikidata.org/entity/Q55452,en,literal,Vittorio Gassman,literal,mental depression
8103,uri,http://www.wikidata.org/entity/Q83174,en,literal,Eugenio Montale,literal,mental depression
8104,uri,http://www.wikidata.org/entity/Q56178958,en,literal,Geoffrey Cheselden S. Ingram,literal,one-eyed
8105,uri,http://www.wikidata.org/entity/Q56492411,en,literal,Edward Divers,literal,one-eyed
8106,uri,http://www.wikidata.org/entity/Q59248082,en,literal,Alejandro Andrade,literal,one-eyed
8107,uri,http://www.wikidata.org/entity/Q107339106,en,literal,Penhawitz,literal,one-eyed
8108,uri,http://www.wikidata.org/entity/Q108546447,en,literal,Walter E. Higham,literal,one-eyed
8109,uri,http://www.wikidata.org/entity/Q6183990,en,literal,Jerry Lonecloud,literal,one-eyed
8110,uri,http://www.wikidata.org/entity/Q6376056,en,literal,Kath Pettingill,literal,one-eyed
8111,uri,http://www.wikidata.org/entity/Q6451082,en,literal,Kyle Carpenter,literal,one-eyed
8112,uri,http://www.wikidata.org/entity/Q6474065,en,literal,Laird Barron,literal,one-eyed
8113,uri,http://www.wikidata.org/entity/Q6844532,en,literal,Miguel Diloné,literal,one-eyed
8114,uri,http://www.wikidata.org/entity/Q6957308,en,literal,Ibrahim al-Nakhai,literal,one-eyed
8115,uri,http://www.wikidata.org/entity/Q7193183,en,literal,Piffles Taylor,literal,one-eyed
8116,uri,http://www.wikidata.org/entity/Q10900573,en,literal,Liu Fenggao,literal,one-eyed
8117,uri,http://www.wikidata.org/entity/Q12182232,en,literal,Ismāʻīl ibn ʻAbd al-Raḥmān Suddī,literal,one-eyed
8118,uri,http://www.wikidata.org/entity/Q23655491,,literal,Q23655491,literal,one-eyed
8119,uri,http://www.wikidata.org/entity/Q28715171,en,literal,Rabí ibn Harraix,literal,one-eyed
8120,uri,http://www.wikidata.org/entity/Q1074952,en,literal,Maon Kurosaki,literal,epidural cranial hematoma
8121,uri,http://www.wikidata.org/entity/Q680304,en,literal,Lady Louise Windsor,literal,esotropia
8122,uri,http://www.wikidata.org/entity/Q106919,en,literal,Silvana Mangano,literal,mental depression
8123,uri,http://www.wikidata.org/entity/Q123368,en,literal,Annemarie Schwarzenbach,literal,mental depression
8124,uri,http://www.wikidata.org/entity/Q178882,en,literal,Kristen Bell,literal,mental depression
8125,uri,http://www.wikidata.org/entity/Q228645,en,literal,Ashley Judd,literal,mental depression
8126,uri,http://www.wikidata.org/entity/Q275075,en,literal,Aída Yéspica,literal,mental depression
8127,uri,http://www.wikidata.org/entity/Q283436,en,literal,Verónica Forqué,literal,mental depression
8128,uri,http://www.wikidata.org/entity/Q421524,en,literal,Aksel Waldemar Johannessen,literal,mental depression
8129,uri,http://www.wikidata.org/entity/Q436039,en,literal,Thomas Addison,literal,mental depression
8130,uri,http://www.wikidata.org/entity/Q442854,en,literal,Elizabeth Wurtzel,literal,mental depression
8131,uri,http://www.wikidata.org/entity/Q495300,en,literal,Andrea Zanzotto,literal,mental depression
8132,uri,http://www.wikidata.org/entity/Q558044,en,literal,Jens Bjørneboe,literal,mental depression
8133,uri,http://www.wikidata.org/entity/Q713358,en,literal,Lewis Wolpert,literal,mental depression
8134,uri,http://www.wikidata.org/entity/Q735221,en,literal,Luigi Pistilli,literal,mental depression
8135,uri,http://www.wikidata.org/entity/Q1044154,en,literal,Nino D'Angelo,literal,mental depression
8136,uri,http://www.wikidata.org/entity/Q1131827,en,literal,Adalgisa Nery,literal,mental depression
8137,uri,http://www.wikidata.org/entity/Q1206309,en,literal,Stefano Dionisi,literal,mental depression
8138,uri,http://www.wikidata.org/entity/Q2278468,en,literal,Sherwin B. Nuland,literal,mental depression
8139,uri,http://www.wikidata.org/entity/Q2975651,en,literal,Silvio Horta,literal,mental depression
8140,uri,http://www.wikidata.org/entity/Q3072632,en,literal,Lídia Brondi,literal,mental depression
8141,uri,http://www.wikidata.org/entity/Q3308014,en,literal,Giulia Gam,literal,mental depression
8142,uri,http://www.wikidata.org/entity/Q3802067,en,literal,Irma Gramatica,literal,mental depression
8143,uri,http://www.wikidata.org/entity/Q3809967,en,literal,Jone Morino,literal,mental depression
8144,uri,http://www.wikidata.org/entity/Q3846392,en,literal,Marco Praga,literal,mental depression
8145,uri,http://www.wikidata.org/entity/Q3938542,en,literal,Roberta Tatafiore,literal,mental depression
8146,uri,http://www.wikidata.org/entity/Q3938846,en,literal,Roberto Gervaso,literal,mental depression
8147,uri,http://www.wikidata.org/entity/Q6765070,en,literal,Marion Angus,literal,mental depression
8148,uri,http://www.wikidata.org/entity/Q15429155,en,literal,Rory O'Donoghue,literal,mental depression
8149,uri,http://www.wikidata.org/entity/Q15836145,en,literal,NMZS,literal,mental depression
8150,uri,http://www.wikidata.org/entity/Q16487370,en,literal,Albery Seixas da Cunha,literal,mental depression
8151,uri,http://www.wikidata.org/entity/Q16525050,en,literal,Alessandra Appiano,literal,mental depression
8152,uri,http://www.wikidata.org/entity/Q16593113,en,literal,Sara Winter,literal,mental depression
8153,uri,http://www.wikidata.org/entity/Q18758688,en,literal,Luigi Scaravelli,literal,mental depression
8154,uri,http://www.wikidata.org/entity/Q19685096,en,literal,Andreas Lubitz,literal,mental depression
8155,uri,http://www.wikidata.org/entity/Q21002004,en,literal,Eddy Cramer,literal,mental depression
8156,uri,http://www.wikidata.org/entity/Q22976220,en,literal,Vinigi Lorenzo Grottanelli,literal,mental depression
8157,uri,http://www.wikidata.org/entity/Q23049777,en,literal,Kelly Catlin,literal,mental depression
8158,uri,http://www.wikidata.org/entity/Q38575095,en,literal,Thelma Hunter,literal,mental depression
8159,uri,http://www.wikidata.org/entity/Q43134932,en,literal,Marthe Orant,literal,mental depression
8160,uri,http://www.wikidata.org/entity/Q70229386,en,literal,Stefanie Sherk,literal,mental depression
8161,uri,http://www.wikidata.org/entity/Q106437342,en,literal,Tobias Pongratz,literal,mental depression
8162,uri,http://www.wikidata.org/entity/Q108886632,en,literal,Percival Edgar King,literal,mental depression
8163,uri,http://www.wikidata.org/entity/Q161933,en,literal,Alberto Moravia,literal,Pott disease
8164,uri,http://www.wikidata.org/entity/Q47127628,en,literal,Grace Clough,literal,Erb's palsy
8165,uri,http://www.wikidata.org/entity/Q6660036,en,literal,Liz Andrew,literal,Ross River fever
8166,uri,http://www.wikidata.org/entity/Q20971196,en,literal,Ravry,literal,mental alienation
