,person.type,person.value,personLabel.xml:lang,personLabel.type,personLabel.value,sexgenderLabel.xml:lang,sexgenderLabel.type,sexgenderLabel.value,conditions.type,conditions.value
9402,uri,http://www.wikidata.org/entity/Q97011946,en,literal,Svetlana Lebedeva,en,literal,female,literal,COVID-19
9403,uri,http://www.wikidata.org/entity/Q97015683,en,literal,Julio Jimenez Llanque,en,literal,male,literal,COVID-19
9404,uri,http://www.wikidata.org/entity/Q97345163,en,literal,Jose Alfredo Moron,en,literal,male,literal,COVID-19
9405,uri,http://www.wikidata.org/entity/Q97345165,en,literal,Michael Aubrey Wiskur,en,literal,male,literal,COVID-19
9406,uri,http://www.wikidata.org/entity/Q97345166,en,literal,Nellie B. Stokes,en,literal,female,literal,COVID-19
9407,uri,http://www.wikidata.org/entity/Q97345167,en,literal,L. B. Perry,en,literal,male,literal,COVID-19
9408,uri,http://www.wikidata.org/entity/Q97345168,en,literal,David Buffington Wham,en,literal,male,literal,COVID-19
9409,uri,http://www.wikidata.org/entity/Q97345169,en,literal,Gloria Cervantes Zamudio,en,literal,female,literal,COVID-19
9410,uri,http://www.wikidata.org/entity/Q97345170,en,literal,Johnnie D. Veasley,en,literal,male,literal,COVID-19
9411,uri,http://www.wikidata.org/entity/Q97345172,en,literal,Walter J. Blase,en,literal,male,literal,COVID-19
9412,uri,http://www.wikidata.org/entity/Q97345174,en,literal,Lisette Kohn Gale,en,literal,female,literal,COVID-19
9413,uri,http://www.wikidata.org/entity/Q97345175,en,literal,Christopher L. Hammond,en,literal,male,literal,COVID-19
9414,uri,http://www.wikidata.org/entity/Q97345176,en,literal,Mohammad Riad Hussain Ismat,en,literal,male,literal,COVID-19
9415,uri,http://www.wikidata.org/entity/Q97345177,en,literal,Maria Rita Ripa,en,literal,female,literal,COVID-19
9416,uri,http://www.wikidata.org/entity/Q97345178,en,literal,Diana T. Jun,en,literal,female,literal,COVID-19
9417,uri,http://www.wikidata.org/entity/Q97345179,en,literal,Gregori V. Armstrong,en,literal,male,literal,COVID-19
9418,uri,http://www.wikidata.org/entity/Q97345180,en,literal,Kai Wong Sam,en,literal,male,literal,COVID-19
9419,uri,http://www.wikidata.org/entity/Q97345181,en,literal,Saul Ben-Zeev,en,literal,male,literal,COVID-19
9420,uri,http://www.wikidata.org/entity/Q97345182,en,literal,Ramiro Barcena,en,literal,male,literal,COVID-19
9421,uri,http://www.wikidata.org/entity/Q97345183,en,literal,Diane Ramonas,en,literal,female,literal,COVID-19
9422,uri,http://www.wikidata.org/entity/Q97345184,en,literal,Dalis Ramonas,en,literal,male,literal,COVID-19
9423,uri,http://www.wikidata.org/entity/Q97345186,en,literal,Gerald Boerman,en,literal,male,literal,COVID-19
9424,uri,http://www.wikidata.org/entity/Q97345187,en,literal,Bridget Bahal,en,literal,female,literal,COVID-19
9425,uri,http://www.wikidata.org/entity/Q97345188,en,literal,Patricia Ciametti,en,literal,female,literal,COVID-19
9426,uri,http://www.wikidata.org/entity/Q97345189,en,literal,Simon Zamudio,en,literal,male,literal,COVID-19
9427,uri,http://www.wikidata.org/entity/Q97345190,en,literal,Julie Maldonado,en,literal,female,literal,COVID-19
9428,uri,http://www.wikidata.org/entity/Q97345191,en,literal,Raymond Niwa,en,literal,male,literal,COVID-19
9429,uri,http://www.wikidata.org/entity/Q97345192,en,literal,Gabrail Ismayl,en,literal,male,literal,COVID-19
9430,uri,http://www.wikidata.org/entity/Q97345194,en,literal,Nicolasa Estrada,en,literal,female,literal,COVID-19
9431,uri,http://www.wikidata.org/entity/Q97345195,en,literal,Phillip Cooper,en,literal,male,literal,COVID-19
9432,uri,http://www.wikidata.org/entity/Q97345196,en,literal,Carol DeWitt,en,literal,female,literal,COVID-19
9433,uri,http://www.wikidata.org/entity/Q97345198,en,literal,Edward Singleton,en,literal,male,literal,COVID-19
9434,uri,http://www.wikidata.org/entity/Q97345199,en,literal,Albert Stokes,en,literal,male,literal,COVID-19
9435,uri,http://www.wikidata.org/entity/Q97345200,en,literal,Robert Brieske,en,literal,male,literal,COVID-19
9436,uri,http://www.wikidata.org/entity/Q97345202,en,literal,Willie Hall,en,literal,male,literal,COVID-19
9437,uri,http://www.wikidata.org/entity/Q97345204,en,literal,Steve Hudson,en,literal,male,literal,COVID-19
9438,uri,http://www.wikidata.org/entity/Q97345205,en,literal,Mary McKeon,en,literal,female,literal,COVID-19
9439,uri,http://www.wikidata.org/entity/Q91231379,en,literal,Jenelyn Carter,en,literal,female,literal,COVID-19
9440,uri,http://www.wikidata.org/entity/Q91231384,en,literal,Joan Grimshaw,en,literal,female,literal,COVID-19
9441,uri,http://www.wikidata.org/entity/Q91231386,en,literal,Amanda Forde,en,literal,female,literal,COVID-19
9442,uri,http://www.wikidata.org/entity/Q91231391,en,literal,Elbert Rico,en,literal,male,literal,COVID-19
9443,uri,http://www.wikidata.org/entity/Q91231394,en,literal,Oscar King Jr.,en,literal,male,literal,COVID-19
9444,uri,http://www.wikidata.org/entity/Q91231399,en,literal,Charles Kwame Tanor,en,literal,male,literal,COVID-19
9445,uri,http://www.wikidata.org/entity/Q91231403,en,literal,Kevin Smith,en,literal,male,literal,COVID-19
9446,uri,http://www.wikidata.org/entity/Q91231406,en,literal,Gladys Nyemba,en,literal,female,literal,COVID-19
9447,uri,http://www.wikidata.org/entity/Q91231408,en,literal,Amarante Dias,en,literal,male,literal,COVID-19
9448,uri,http://www.wikidata.org/entity/Q91231411,en,literal,Lourdes Campbell,en,literal,female,literal,COVID-19
9449,uri,http://www.wikidata.org/entity/Q91231414,en,literal,Barry England,en,literal,male,literal,COVID-19
9450,uri,http://www.wikidata.org/entity/Q91231416,en,literal,Ruben Muñoz Jr.,en,literal,male,literal,COVID-19
9451,uri,http://www.wikidata.org/entity/Q91231420,en,literal,Brian Mfula,en,literal,male,literal,COVID-19
9452,uri,http://www.wikidata.org/entity/Q91231424,en,literal,Simon Guest,en,literal,male,literal,COVID-19
9453,uri,http://www.wikidata.org/entity/Q91231426,en,literal,Brian Darlington,en,literal,male,literal,COVID-19
9454,uri,http://www.wikidata.org/entity/Q91231430,en,literal,Rajesh Kalraiya,en,literal,male,literal,COVID-19
9455,uri,http://www.wikidata.org/entity/Q91231432,en,literal,Wilma Banaag,en,literal,female,literal,COVID-19
9456,uri,http://www.wikidata.org/entity/Q91231435,en,literal,Nick Joseph,en,literal,male,literal,COVID-19
9457,uri,http://www.wikidata.org/entity/Q91231774,en,literal,Jayne Harvey,en,literal,female,literal,COVID-19
9458,uri,http://www.wikidata.org/entity/Q91245547,en,literal,Martin Loveday,en,literal,male,literal,COVID-19
9459,uri,http://www.wikidata.org/entity/Q91290519,en,literal,Mahen Ramloll,en,literal,male,literal,COVID-19
9460,uri,http://www.wikidata.org/entity/Q91332046,en,literal,André Charon,en,literal,male,literal,COVID-19
9461,uri,http://www.wikidata.org/entity/Q91332579,en,literal,Pierre Gilet,en,literal,male,literal,COVID-19
9462,uri,http://www.wikidata.org/entity/Q91333378,en,literal,Jean Pouaha,en,literal,male,literal,COVID-19
9463,uri,http://www.wikidata.org/entity/Q91333451,en,literal,Ali Djemoui,en,literal,male,literal,COVID-19
9464,uri,http://www.wikidata.org/entity/Q91333787,en,literal,Bernard Gonzalez,en,literal,male,literal,COVID-19
9465,uri,http://www.wikidata.org/entity/Q91334108,en,literal,Sami Reda,en,literal,male,literal,COVID-19
9466,uri,http://www.wikidata.org/entity/Q91381549,en,literal,Saburō Matsushita,en,literal,male,literal,COVID-19
9467,uri,http://www.wikidata.org/entity/Q91383699,en,literal,Philippe Lerche,en,literal,male,literal,COVID-19
9468,uri,http://www.wikidata.org/entity/Q91384778,en,literal,Kabkéo Souvanlasy,en,literal,male,literal,COVID-19
9469,uri,http://www.wikidata.org/entity/Q91388450,en,literal,Guy Pfister,en,literal,male,literal,COVID-19
9470,uri,http://www.wikidata.org/entity/Q91389053,en,literal,Serge Bokobza,en,literal,male,literal,COVID-19
9471,uri,http://www.wikidata.org/entity/Q91435747,en,literal,Martin Douglas,en,literal,male,literal,COVID-19
9472,uri,http://www.wikidata.org/entity/Q91439387,en,literal,Liu Ouqing,en,literal,male,literal,COVID-19
9473,uri,http://www.wikidata.org/entity/Q91443012,en,literal,Tarlach MacNiallais,en,literal,male,literal,COVID-19
9474,uri,http://www.wikidata.org/entity/Q91503406,en,literal,Ella King Russell Torrey,en,literal,female,literal,COVID-19
9475,uri,http://www.wikidata.org/entity/Q91584337,en,literal,Sudhir Sharma,en,literal,male,literal,COVID-19
9476,uri,http://www.wikidata.org/entity/Q91595066,en,literal,Keith MacVicar,en,literal,male,literal,COVID-19
9477,uri,http://www.wikidata.org/entity/Q91595238,en,literal,Jean MacVicar,en,literal,female,literal,COVID-19
9478,uri,http://www.wikidata.org/entity/Q91665169,en,literal,Joel Rogosin,en,literal,male,literal,COVID-19
9479,uri,http://www.wikidata.org/entity/Q91670963,en,literal,Jérôme Valette,en,literal,male,literal,COVID-19
9480,uri,http://www.wikidata.org/entity/Q91672124,en,literal,Patrick Delalaing,en,literal,male,literal,COVID-19
9481,uri,http://www.wikidata.org/entity/Q91672457,en,literal,Mohammad Hassen Hossenbux,en,literal,male,literal,COVID-19
9482,uri,http://www.wikidata.org/entity/Q91693470,en,literal,Donald Reed Herring,en,literal,male,literal,COVID-19
9483,uri,http://www.wikidata.org/entity/Q91892839,en,literal,Melonie Mitchell,en,literal,female,literal,COVID-19
9484,uri,http://www.wikidata.org/entity/Q91893996,en,literal,Angie Cunningham,en,literal,female,literal,COVID-19
9485,uri,http://www.wikidata.org/entity/Q91964956,en,literal,Carole Brookins,en,literal,female,literal,COVID-19
9486,uri,http://www.wikidata.org/entity/Q91976803,en,literal,Philip Kahn,en,literal,male,literal,COVID-19
9487,uri,http://www.wikidata.org/entity/Q92037433,en,literal,Ronald Newman,en,literal,male,literal,COVID-19
9488,uri,http://www.wikidata.org/entity/Q92041406,en,literal,Marco DiFranco,en,literal,male,literal,COVID-19
9489,uri,http://www.wikidata.org/entity/Q92045123,en,literal,Clifford Martin,en,literal,male,literal,COVID-19
9490,uri,http://www.wikidata.org/entity/Q92079066,en,literal,Valentina Blackhorse,en,literal,female,literal,COVID-19
9491,uri,http://www.wikidata.org/entity/Q92104585,en,literal,Joyce Pacubas-Le Blanc,en,literal,female,literal,COVID-19
9492,uri,http://www.wikidata.org/entity/Q92106989,en,literal,Thomas Wetzen,en,literal,male,literal,COVID-19
9493,uri,http://www.wikidata.org/entity/Q92110448,en,literal,Kenneth Roseman,en,literal,male,literal,COVID-19
9494,uri,http://www.wikidata.org/entity/Q92152403,en,literal,Princy Xavier,en,literal,female,literal,COVID-19
9495,uri,http://www.wikidata.org/entity/Q92157950,en,literal,Milan Stevanovich,en,literal,male,literal,COVID-19
9496,uri,http://www.wikidata.org/entity/Q92158826,en,literal,Robert Francisco,en,literal,male,literal,COVID-19
9497,uri,http://www.wikidata.org/entity/Q92174131,en,literal,Fernando Miteff,en,literal,male,literal,COVID-19
9498,uri,http://www.wikidata.org/entity/Q92196478,en,literal,Jonathan Coelho,en,literal,male,literal,COVID-19
9499,uri,http://www.wikidata.org/entity/Q92199833,en,literal,Sher Enriquez,en,literal,female,literal,COVID-19
9500,uri,http://www.wikidata.org/entity/Q92202893,en,literal,Nicholas Lee,en,literal,male,literal,COVID-19
9501,uri,http://www.wikidata.org/entity/Q92203480,en,literal,Leslie Pieroni,en,literal,male,literal,COVID-19
9502,uri,http://www.wikidata.org/entity/Q92204901,en,literal,Jeffrey Pendleton,en,literal,male,literal,COVID-19
9503,uri,http://www.wikidata.org/entity/Q92205981,en,literal,Katy Davis,en,literal,female,literal,COVID-19
9504,uri,http://www.wikidata.org/entity/Q92205988,en,literal,Emma Davis,en,literal,female,literal,COVID-19
9505,uri,http://www.wikidata.org/entity/Q92212507,en,literal,Celia Yap-Banago,en,literal,female,literal,COVID-19
9506,uri,http://www.wikidata.org/entity/Q92219835,en,literal,Gonzalo Lopez,en,literal,male,literal,COVID-19
9507,uri,http://www.wikidata.org/entity/Q92222297,en,literal,Lorna Breen,en,literal,female,literal,COVID-19
9508,uri,http://www.wikidata.org/entity/Q92262595,en,literal,Alicia Cruz,en,literal,female,literal,COVID-19
9509,uri,http://www.wikidata.org/entity/Q92264934,en,literal,Celia Lardizabal Marco,en,literal,female,literal,COVID-19
9510,uri,http://www.wikidata.org/entity/Q92307070,en,literal,Francisco Méndez,en,literal,male,literal,COVID-19
9511,uri,http://www.wikidata.org/entity/Q92310023,en,literal,Janissa Delacruz,en,literal,female,literal,COVID-19
9512,uri,http://www.wikidata.org/entity/Q92312583,en,literal,Audrey Whitlock,,,,literal,COVID-19
9513,uri,http://www.wikidata.org/entity/Q92394499,en,literal,Joseph M. Assyd,en,literal,male,literal,COVID-19
9514,uri,http://www.wikidata.org/entity/Q92419043,en,literal,Wilford Kepler,en,literal,male,literal,COVID-19
9515,uri,http://www.wikidata.org/entity/Q92419274,en,literal,Mary Kepler,en,literal,female,literal,COVID-19
9516,uri,http://www.wikidata.org/entity/Q92455638,en,literal,Andrea Circle Bear,en,literal,female,literal,COVID-19
9517,uri,http://www.wikidata.org/entity/Q92472344,en,literal,Conrad Buckley,en,literal,male,literal,COVID-19
9518,uri,http://www.wikidata.org/entity/Q92476562,en,literal,Wayne Haskell,en,literal,male,literal,COVID-19
9519,uri,http://www.wikidata.org/entity/Q92480593,en,literal,Cherie La Pelusa,en,literal,female,literal,COVID-19
9520,uri,http://www.wikidata.org/entity/Q92495796,en,literal,Dieter Hofmann,en,literal,male,literal,COVID-19
9521,uri,http://www.wikidata.org/entity/Q92542838,en,literal,Deborah Gatewood,en,literal,female,literal,COVID-19
9522,uri,http://www.wikidata.org/entity/Q92545047,en,literal,Matthew Stehr,en,literal,male,literal,COVID-19
9523,uri,http://www.wikidata.org/entity/Q92548855,en,literal,Antonio Martinez,en,literal,male,literal,COVID-19
9524,uri,http://www.wikidata.org/entity/Q92611638,en,literal,Louise Endel,en,literal,female,literal,COVID-19
9525,uri,http://www.wikidata.org/entity/Q92624775,en,literal,Pamela Orlando,en,literal,female,literal,COVID-19
9526,uri,http://www.wikidata.org/entity/Q92635842,en,literal,Jun Maeda,en,literal,male,literal,COVID-19
9527,uri,http://www.wikidata.org/entity/Q92732453,en,literal,Daniel Demetrius Newell,en,literal,male,literal,COVID-19
9528,uri,http://www.wikidata.org/entity/Q92750722,en,literal,Mark Barisonek,en,literal,male,literal,COVID-19
9529,uri,http://www.wikidata.org/entity/Q92751809,en,literal,Francis Boccabella III,en,literal,female,literal,COVID-19
9530,uri,http://www.wikidata.org/entity/Q3286565,en,literal,Mansour Kamardine,en,literal,male,literal,COVID-19
9531,uri,http://www.wikidata.org/entity/Q3292739,en,literal,Marie Portolano,en,literal,female,literal,COVID-19
9532,uri,http://www.wikidata.org/entity/Q3306708,en,literal,Merwan Rim,en,literal,male,literal,COVID-19
9533,uri,http://www.wikidata.org/entity/Q3313368,en,literal,Mike Huckaby,en,literal,female,literal,COVID-19
9534,uri,http://www.wikidata.org/entity/Q3325961,en,literal,Moundir Zoughari,en,literal,male,literal,COVID-19
9535,uri,http://www.wikidata.org/entity/Q3325984,en,literal,Mounir Jaouani,en,literal,male,literal,COVID-19
9536,uri,http://www.wikidata.org/entity/Q3326366,en,literal,Moustapha Mamba Guirassy,en,literal,male,literal,COVID-19
9537,uri,http://www.wikidata.org/entity/Q3332699,en,literal,Olivier Véran,en,literal,male,literal,COVID-19
9538,uri,http://www.wikidata.org/entity/Q3340026,en,literal,Nicolas Alfonsi,en,literal,male,literal,COVID-19
9539,uri,http://www.wikidata.org/entity/Q3349343,en,literal,Tarun Gogoi,en,literal,male,literal,COVID-19
9540,uri,http://www.wikidata.org/entity/Q3350076,en,literal,Mashrafe Mortaza,en,literal,male,literal,COVID-19
9541,uri,http://www.wikidata.org/entity/Q3351209,en,literal,Olivier Mazerolle,en,literal,male,literal,COVID-19
9542,uri,http://www.wikidata.org/entity/Q3351418,en,literal,Olivier Truchot,en,literal,male,literal,COVID-19
9543,uri,http://www.wikidata.org/entity/Q3355833,en,literal,Adam Alsing,en,literal,male,literal,COVID-19
9544,uri,http://www.wikidata.org/entity/Q3369176,en,literal,Patrick Achi,en,literal,male,literal,COVID-19
9545,uri,http://www.wikidata.org/entity/Q3386401,en,literal,Pierre Ménès,en,literal,male,literal,COVID-19
9546,uri,http://www.wikidata.org/entity/Q3391271,en,literal,Diego Ferrero,en,literal,male,literal,COVID-19
9547,uri,http://www.wikidata.org/entity/Q3430000,en,literal,Riad Ismat,en,literal,male,literal,COVID-19
9548,uri,http://www.wikidata.org/entity/Q3446792,en,literal,Rudy Gobert,en,literal,male,literal,COVID-19
9549,uri,http://www.wikidata.org/entity/Q3470332,en,literal,Salvador Pérez,en,literal,male,literal,COVID-19
9550,uri,http://www.wikidata.org/entity/Q3479546,en,literal,Serge Telle,en,literal,male,literal,COVID-19
9551,uri,http://www.wikidata.org/entity/Q3498996,en,literal,N. T. Rama Rao Jr.,en,literal,male,literal,COVID-19
9552,uri,http://www.wikidata.org/entity/Q3506909,en,literal,Radim Uzel,en,literal,male,literal,COVID-19
9553,uri,http://www.wikidata.org/entity/Q3507399,en,literal,Sylvie Tolmont,en,literal,female,literal,COVID-19
9554,uri,http://www.wikidata.org/entity/Q3507535,en,literal,Hana Zagorová,en,literal,female,literal,COVID-19
9555,uri,http://www.wikidata.org/entity/Q3520722,en,literal,Amit Mishra,en,literal,male,literal,COVID-19
9556,uri,http://www.wikidata.org/entity/Q3528391,en,literal,Wriddhiman Saha,en,literal,male,literal,COVID-19
9557,uri,http://www.wikidata.org/entity/Q3531327,en,literal,Tommy John,en,literal,male,literal,COVID-19
9558,uri,http://www.wikidata.org/entity/Q3535271,en,literal,Mohammad Hafeez,en,literal,male,literal,COVID-19
9559,uri,http://www.wikidata.org/entity/Q3535542,en,literal,Sana Mir,en,literal,female,literal,COVID-19
9560,uri,http://www.wikidata.org/entity/Q3544051,en,literal,Iza Calzado,en,literal,female,literal,COVID-19
9561,uri,http://www.wikidata.org/entity/Q3547129,en,literal,Michael V.,en,literal,male,literal,COVID-19
9562,uri,http://www.wikidata.org/entity/Q3559604,en,literal,Vincent Duluc,en,literal,male,literal,COVID-19
9563,uri,http://www.wikidata.org/entity/Q3568303,en,literal,Will Smith,en,literal,male,literal,COVID-19
9564,uri,http://www.wikidata.org/entity/Q3574072,en,literal,Yvon Berland,en,literal,male,literal,COVID-19
9565,uri,http://www.wikidata.org/entity/Q3579995,en,literal,Édouard Philippe,en,literal,male,literal,COVID-19
